candidate_name,url,constituency,party,criminal_cases,education,assets,liabilities,net_assets,ac_no,reservations,district,sub_region,filed_itr,declared_pan,serious_criminal_cases,gender,recontest_url,recontest_assets_this,recontest_assets_last,recontest_assets_change,recontest_assets_change_pct,recontest_remarks
Rekibuddin Ahmed,http://myneta.info/assam2016/candidate.php?candidate_id=953,CHAYGAON,INC,0,12th Pass,22982456,0,22982456,49,GEN,KAMRUP,LOWER ASSAM,true,true,false,Male,http://myneta.info/assam2016/index.php?action=affidavitComparison&myneta_folder2=assam2011&id1=953&id2=627,22982456,3431337,19551119,570%,
Renupoma Rajkhowa,http://myneta.info/assam2016/candidate.php?candidate_id=423,TEOK,Asom Gana Parishad,0,12th Pass,5681954,2616934,3065020,102,GEN,JORHAT,UPPER ASSAM,true,true,false,Female,,,,,,
Rexstar B. Sangma,http://myneta.info/assam2016/candidate.php?candidate_id=855,DUDHNAI (ST),IND,0,12th Pass,2793822,0,2793822,36,ST,GOALPARA,LOWER ASSAM,false,true,false,Male,,,,,,
Ribulaya Gogoi,http://myneta.info/assam2016/candidate.php?candidate_id=438,NAZIRA,IND,0,12th Pass,1337657,0,1337657,104,GEN,NAZIRA,UPPER ASSAM,false,true,false,Female,,,,,,
Rihon Daimari,http://myneta.info/assam2016/candidate.php?candidate_id=123,UDALGURI (ST),Bodoland Peoples Front,0,Graduate,30229496,4647358,25582138,69,ST,UDALGURI,NORTH ASSAM,true,true,false,Male,http://myneta.info/assam2016/index.php?action=affidavitComparison&myneta_folder2=assam2011&id1=123&id2=945,30229496,11245416,18984080,169%,Age Difference=9  Party in last election was BPF
Rijumoni Gogoi,http://myneta.info/assam2016/candidate.php?candidate_id=704,DISPUR,Bhartiya Rashtrawadi Party,0,Graduate,8364000,1200000,7164000,52,GEN,KAMRUP METRO,LOWER ASSAM,false,true,false,Female,,,,,,
Rita Das,http://myneta.info/assam2016/candidate.php?candidate_id=409,DERGAON (SC),IND,0,12th Pass,3450000,0,3450000,97,SC,JORHAT,CENTRAL ASSAM,false,true,false,Female,,,,,,
Rita Mazumder,http://myneta.info/assam2016/candidate.php?candidate_id=297,SILCHAR,IND,0,10th Pass,1520926,0,1520926,9,GEN,SILCHAR,SOUTHERN ASSAM (BARAK VALLEY),false,true,false,Female,,,,,,
Rituparna Baruah,http://myneta.info/assam2016/candidate.php?candidate_id=502,LAHOWAL,BJP,0,Graduate Professional,2392049,190000,2202049,117,GEN,DIBRUGARH,UPPER ASSAM,true,true,false,Male,,,,,,
Robin Chandra Kachari,http://myneta.info/assam2016/candidate.php?candidate_id=526,CHABUA,IND,0,12th Pass,599209,0,599209,121,GEN,DIBRUGARH,UPPER ASSAM,true,true,false,Male,,,,,,
Roselina Tirkey,http://myneta.info/assam2016/candidate.php?candidate_id=399,SARUPATHAR,INC,0,Post Graduate,2546913,483849,2063064,94,GEN,DHANSIRI,CENTRAL ASSAM,true,true,false,Female,,,,,,
Royal Soreng,http://myneta.info/assam2016/candidate.php?candidate_id=130,RANGAPARA,CPI(M),1,8th Pass,410000,0,410000,74,GEN,TEZPUR,NORTH ASSAM,false,true,false,Male,,,,,,
Rubul Buragohain,http://myneta.info/assam2016/candidate.php?candidate_id=496,MORAN,IND,0,10th Pass,4317592,0,4317592,115,GEN,DIBRUGARH,UPPER ASSAM,false,true,false,Male,,,,,,
Ruhit Basumatary,http://myneta.info/assam2016/candidate.php?candidate_id=626,SARUPATHAR,IND,0,Graduate,270000,0,270000,94,GEN,DHANSIRI,CENTRAL ASSAM,false,true,false,Male,,,,,,
Rukunur Zaman,http://myneta.info/assam2016/candidate.php?candidate_id=775,MANKACHAR,IND,0,8th Pass,2727555,649250,2078305,21,GEN,SOUTH SALMARA,LOWER ASSAM,true,true,false,Male,,,,,,
Rupak Sarma,http://myneta.info/assam2016/candidate.php?candidate_id=387,BEHALI,INC,0,Graduate,5820687,1500000,4320687,77,GEN,BISWANATH CHARIALI,NORTH ASSAM,true,true,false,Male,,,,,,
Rupak Sarmah,http://myneta.info/assam2016/candidate.php?candidate_id=756,NOWGONG,BJP,0,Graduate,49706122,6441852,43264270,86,GEN,NAGAON,CENTRAL ASSAM,true,true,false,Male,,,,,,
Rupjyoti Kurmi,http://myneta.info/assam2016/candidate.php?candidate_id=420,MARIANI,INC,0,12th Pass,8786977,437494,8349483,101,GEN,TITABOR,UPPER ASSAM,true,true,false,Male,http://myneta.info/assam2016/index.php?action=affidavitComparison&myneta_folder2=assam2011&id1=420&id2=207,8786977,4502170,4284807,95%,
Rupu Deb,http://myneta.info/assam2016/candidate.php?candidate_id=288,ALGAPUR,IND,0,8th Pass,1280407,170000,1110407,8,GEN,HAILAKANDI,SOUTHERN ASSAM (BARAK VALLEY),false,true,false,Male,,,,,,
Rwngwra Narzary,http://myneta.info/assam2016/candidate.php?candidate_id=671,SIDLI (ST),IND,0,Graduate,5817219,280000,5537219,31,ST,KOKRAJHAR,LOWER ASSAM,false,true,false,Male,,,,,,
Sabana Aktar,http://myneta.info/assam2016/candidate.php?candidate_id=806,BILASIPARA WEST,INC,0,Graduate,4253905,0,4253905,26,GEN,BILASIPARA,LOWER ASSAM,true,true,false,Female,,,,,,
Sabir Ahmed,http://myneta.info/assam2016/candidate.php?candidate_id=263,KARIMGANJ SOUTH,IND,0,8th Pass,23000,0,23000,4,GEN,KARIMGANJ,SOUTHERN ASSAM (BARAK VALLEY),false,false,false,Male,,,,,,
Sabir Narzary,http://myneta.info/assam2016/candidate.php?candidate_id=391,GOHPUR,IND,0,10th Pass,32000,0,32000,78,GEN,GOHPUR,NORTH ASSAM,false,true,false,Male,,,,,,
Sad Uddin,http://myneta.info/assam2016/candidate.php?candidate_id=260,KARIMGANJ SOUTH,IND,0,5th Pass,45500,0,45500,4,GEN,KARIMGANJ,SOUTHERN ASSAM (BARAK VALLEY),false,false,false,Male,,,,,,
Sadananda Das,http://myneta.info/assam2016/candidate.php?candidate_id=523,NAHARKATIA,Jan Congress Party,0,10th Pass,110700,0,110700,120,GEN,DIBRUGARH,UPPER ASSAM,false,true,false,Male,,,,,,
Sadek Ali,http://myneta.info/assam2016/candidate.php?candidate_id=996,JALUKBARI,AITC,0,10th Pass,288000,0,288000,51,GEN,KAMRUP METRO,LOWER ASSAM,false,true,false,Male,,,,,,
Sadik Hussain Barlaskar,http://myneta.info/assam2016/candidate.php?candidate_id=227,UDHARBOND,IND,0,10th Pass,264338,0,264338,12,GEN,SILCHAR,SOUTHERN ASSAM (BARAK VALLEY),false,true,false,Male,,,,,,
Safer Ali Ahmed,http://myneta.info/assam2016/candidate.php?candidate_id=799,GOLAKGANJ,AIUDF,0,Graduate,41211150,0,41211150,25,GEN,DHUBRI,LOWER ASSAM,true,true,false,Male,,,,,,
Sahab Uddin Ahmed,http://myneta.info/assam2016/candidate.php?candidate_id=883,JALESWAR,AIUDF,0,Graduate,181614,0,181614,39,GEN,GOALPARA,LOWER ASSAM,false,true,false,Male,,,,,,
Sahabul Islam Choudhury,http://myneta.info/assam2016/candidate.php?candidate_id=253,KARIMGANJ NORTH,AIUDF,1,Post Graduate,28293503,10706625,17586878,3,GEN,KARIMGANJ,SOUTHERN ASSAM (BARAK VALLEY),true,true,true,Male,,,,,,
Sahajan Ahmed,http://myneta.info/assam2016/candidate.php?candidate_id=265,KARIMGANJ SOUTH,IND,0,Literate,17000,0,17000,4,GEN,KARIMGANJ,SOUTHERN ASSAM (BARAK VALLEY),false,false,false,Male,,,,,,
Saharujjaman Laskar,http://myneta.info/assam2016/candidate.php?candidate_id=200,HAILAKANDI,IND,0,12th Pass,235000,0,235000,6,GEN,HAILAKANDI,SOUTHERN ASSAM (BARAK VALLEY),false,false,false,Male,,,,,,
Saheba Ahmed,http://myneta.info/assam2016/candidate.php?candidate_id=468,NAOBOICHA,IND,0,Graduate Professional,8768035,0,8768035,110,GEN,LAKHIMPUR,UPPER ASSAM,true,true,false,Female,,,,,,
Sahidul Islam Laskar,http://myneta.info/assam2016/candidate.php?candidate_id=285,ALGAPUR,SP,0,Graduate Professional,2286603,0,2286603,8,GEN,HAILAKANDI,SOUTHERN ASSAM (BARAK VALLEY),false,true,false,Male,,,,,,
Sahin Ahmed Choudhury,http://myneta.info/assam2016/candidate.php?candidate_id=222,SILCHAR,SP,0,10th Pass,295000,0,295000,9,GEN,SILCHAR,SOUTHERN ASSAM (BARAK VALLEY),false,true,false,Male,,,,,,
Sahjahan Ali,http://myneta.info/assam2016/candidate.php?candidate_id=405,KHUMTAI,AIUDF,0,12th Pass,3617346,211000,3406346,96,GEN,GOLAGHAT,CENTRAL ASSAM,true,true,false,Male,,,,,,
Saidur Rahman,http://myneta.info/assam2016/candidate.php?candidate_id=980,KAMALPUR,IND,0,10th Pass,4000000,0,4000000,56,GEN,RANGIA,NORTH ASSAM,false,true,false,Male,,,,,,
Saiful Islam,http://myneta.info/assam2016/candidate.php?candidate_id=652,BILASIPARA WEST,IND,0,Post Graduate,6564609,245260,6319349,26,GEN,BILASIPARA,LOWER ASSAM,true,true,false,Male,,,,,,
Sailen Kalita,http://myneta.info/assam2016/candidate.php?candidate_id=943,PATACHAR KUCHI,INC,0,Graduate,1812444,0,1812444,42,GEN,BAJALI,LOWER ASSAM,true,true,false,Male,,,,,,
Sailen Sonowal,http://myneta.info/assam2016/candidate.php?candidate_id=178,DHEMAJI (ST),IND,1,Graduate,23965245,244800,23720445,113,ST,DHEMAJI,UPPER ASSAM,true,true,true,Male,,,,,,
Saleh Ahmed Mazumder,http://myneta.info/assam2016/candidate.php?candidate_id=296,ALGAPUR,IND,0,8th Pass,666000,0,666000,8,GEN,HAILAKANDI,SOUTHERN ASSAM (BARAK VALLEY),false,true,false,Male,,,,,,
Saleh Ahmed Talukdar,http://myneta.info/assam2016/candidate.php?candidate_id=65,KATIGORA,IND,0,Others,214178,0,214178,15,GEN,SILCHAR,SOUTHERN ASSAM (BARAK VALLEY),false,true,false,Male,,,,,,
Salim Uddin,http://myneta.info/assam2016/candidate.php?candidate_id=259,KARIMGANJ SOUTH,IND,0,10th Pass,82240,0,82240,4,GEN,KARIMGANJ,SOUTHERN ASSAM (BARAK VALLEY),false,true,false,Male,,,,,,
Samim Ahmed Choudhury,http://myneta.info/assam2016/candidate.php?candidate_id=295,ALGAPUR,IND,0,10th Pass,868000,0,868000,8,GEN,HAILAKANDI,SOUTHERN ASSAM (BARAK VALLEY),false,true,false,Male,,,,,,
Samir Uddin Laskar,http://myneta.info/assam2016/candidate.php?candidate_id=104,HAILAKANDI,SP,0,Post Graduate,7280000,0,7280000,6,GEN,HAILAKANDI,SOUTHERN ASSAM (BARAK VALLEY),false,true,false,Male,,,,,,
Samsul Haque,http://myneta.info/assam2016/candidate.php?candidate_id=989,RANGIYA,IND,0,12th Pass,28802519,4423662,24378857,57,GEN,RANGIA,NORTH ASSAM,true,true,false,Male,,,,,,
Samsul Hoque,http://myneta.info/assam2016/candidate.php?candidate_id=686,SORBHOG,AIUDF,0,10th Pass,4063972,0,4063972,40,GEN,BARPETA,LOWER ASSAM,true,true,false,Male,,,,,,
Samsul Hoque,http://myneta.info/assam2016/candidate.php?candidate_id=846,ABHAYAPURI NORTH,IND,0,8th Pass,925000,0,925000,34,GEN,NORTH SALMARA,LOWER ASSAM,false,true,false,Male,,,,,,
Samujjal Das,http://myneta.info/assam2016/candidate.php?candidate_id=318,KATIGORA,IND,0,8th Pass,786000,0,786000,15,GEN,SILCHAR,SOUTHERN ASSAM (BARAK VALLEY),false,false,false,Male,,,,,,
Sangita Das,http://myneta.info/assam2016/candidate.php?candidate_id=586,DISPUR,CPI(M),0,Post Graduate,2606751,0,2606751,52,GEN,KAMRUP METRO,LOWER ASSAM,false,true,false,Female,,,,,,
Sanjay Kemprai,http://myneta.info/assam2016/candidate.php?candidate_id=621,BOKAJAN (ST),IND,0,10th Pass,124000,0,124000,17,ST,BOKAJAN,HILL DISTRICTS (DIMA HASAO AND KARBI ANGLONG),false,true,false,Male,,,,,,
Sanjay Kumar Das,http://myneta.info/assam2016/candidate.php?candidate_id=687,BARPETA,IND,0,Post Graduate,77072,0,77072,43,GEN,BARPETA,LOWER ASSAM,false,true,false,Male,,,,,,
Sanjay Kumar Thakur,http://myneta.info/assam2016/candidate.php?candidate_id=219,LAKHIPUR,IND,0,Graduate Professional,566398,240481,325917,13,GEN,SILCHAR,SOUTHERN ASSAM (BARAK VALLEY),true,true,false,Male,,,,,,
Sanjay Raj Subba,http://myneta.info/assam2016/candidate.php?candidate_id=170,NAOBOICHA,INC,0,8th Pass,138624704,17862678,120762026,110,GEN,LAKHIMPUR,UPPER ASSAM,true,true,false,Male,http://myneta.info/assam2016/index.php?action=affidavitComparison&myneta_folder2=assam2011&id1=170&id2=109,138624704,25365988,113258716,446%,
Sanjeeb Rajkhowa,http://myneta.info/assam2016/candidate.php?candidate_id=411,JORHAT,AIUDF,0,Graduate Professional,952551,16512,936039,98,GEN,JORHAT,UPPER ASSAM,true,true,false,Male,,,,,,
Sanjib Kumar Das,http://myneta.info/assam2016/candidate.php?candidate_id=308,SONAI,IND,0,8th Pass,767000,0,767000,10,GEN,SILCHAR,SOUTHERN ASSAM (BARAK VALLEY),false,false,false,Male,,,,,,
Sanjoy Kishan,http://myneta.info/assam2016/candidate.php?candidate_id=528,TINSUKIA,BJP,0,10th Pass,2014820,0,2014820,122,GEN,TINSUKIA,UPPER ASSAM,true,true,false,Male,,,,,,
Sanjoy Kumar Mallah,http://myneta.info/assam2016/candidate.php?candidate_id=237,RATABARI (SC),IND,0,8th Pass,71600,0,71600,1,SC,KARIMGANJ,SOUTHERN ASSAM (BARAK VALLEY),false,false,false,Male,,,,,,
Sankar Chakraborty,http://myneta.info/assam2016/candidate.php?candidate_id=203,HAILAKANDI,IND,0,10th Pass,32000,0,32000,6,GEN,HAILAKANDI,SOUTHERN ASSAM (BARAK VALLEY),false,false,false,Male,,,,,,
Sankar Talukdar,http://myneta.info/assam2016/candidate.php?candidate_id=1130,DHARMAPUR,Rashtriya Jankranti Party,0,Graduate,590538,328000,262538,61,GEN,NALBARI,LOWER ASSAM,true,true,false,Male,,,,,,
Santosh Das,http://myneta.info/assam2016/candidate.php?candidate_id=307,SONAI,IND,0,8th Pass,1012500,0,1012500,10,GEN,SILCHAR,SOUTHERN ASSAM (BARAK VALLEY),false,false,false,Male,,,,,,
Santosh Khakhlary,http://myneta.info/assam2016/candidate.php?candidate_id=837,BIJNI,IND,0,Post Graduate,2400000,0,2400000,33,GEN,BIJNI,LOWER ASSAM,false,true,false,Male,,,,,,
Santosh Modahi,http://myneta.info/assam2016/candidate.php?candidate_id=344,UDALGURI (ST),IND,0,10th Pass,60000,0,60000,69,ST,UDALGURI,NORTH ASSAM,true,true,false,Male,,,,,,
Sapna Daimari,http://myneta.info/assam2016/candidate.php?candidate_id=349,MAJBAT,IND,0,12th Pass,3298294,0,3298294,70,GEN,UDALGURI,NORTH ASSAM,true,true,false,Female,,,,,,
Sarat Barkataky,http://myneta.info/assam2016/candidate.php?candidate_id=446,SONARI,INC,0,Graduate Professional,31263254,5263579,25999675,106,GEN,CHARAIDEO (SONARI),UPPER ASSAM,true,true,false,Male,http://myneta.info/assam2016/index.php?action=affidavitComparison&myneta_folder2=assam2011&id1=446&id2=165,31263254,15047326,16215928,108%,
Sarat Chandra Sarma,http://myneta.info/assam2016/candidate.php?candidate_id=736,SIPAJHAR,IND,0,12th Pass,2641200,0,2641200,66,GEN,MANGALDOI,NORTH ASSAM,true,false,false,Male,,,,,,
Sarbananda Sonowal,http://myneta.info/assam2016/candidate.php?candidate_id=46,MAJULI (ST),BJP,0,Graduate Professional,18544919,292000,18252919,99,ST,MAJULI,UPPER ASSAM,true,true,false,Male,,,,,,
Sarfaraz Alam,http://myneta.info/assam2016/candidate.php?candidate_id=550,DOOM DOOMA,IND,0,8th Pass,101204,0,101204,125,GEN,TINSUKIA,UPPER ASSAM,true,true,false,Male,,,,,,
Sarif Uddin,http://myneta.info/assam2016/candidate.php?candidate_id=262,KARIMGANJ SOUTH,IND,0,5th Pass,68000,0,68000,4,GEN,KARIMGANJ,SOUTHERN ASSAM (BARAK VALLEY),false,false,false,Male,,,,,,
Sarifuddin Ahmed,http://myneta.info/assam2016/candidate.php?candidate_id=1085,DALGAON,IND,0,Graduate,250000,0,250000,68,GEN,MANGALDOI,NORTH ASSAM,false,true,false,Male,,,,,,
Sashi Kanta Das,http://myneta.info/assam2016/candidate.php?candidate_id=1069,RAHA (SC),INC,0,12th Pass,1389783,73100,1316683,82,SC,NAGAON,CENTRAL ASSAM,true,true,false,Male,,,,,,
Satho Basumatary,http://myneta.info/assam2016/candidate.php?candidate_id=180,JONAI (ST),IND,0,8th Pass,123333335,52942456,70390879,114,ST,JONAI,UPPER ASSAM,true,true,false,Male,,,,,,
Satrughna Sasoni,http://myneta.info/assam2016/candidate.php?candidate_id=355,DHEKIAJULI,IND,0,10th Pass,944803,200000,744803,71,GEN,TEZPUR,NORTH ASSAM,true,true,false,Male,,,,,,
Satya Dev Sahu,http://myneta.info/assam2016/candidate.php?candidate_id=622,SARUPATHAR,AIUDF,0,12th Pass,840000,0,840000,94,GEN,DHANSIRI,CENTRAL ASSAM,false,true,false,Male,,,,,,
Satyabrat Kalita,http://myneta.info/assam2016/candidate.php?candidate_id=971,KAMALPUR,Asom Gana Parishad,0,Post Graduate,3833736,0,3833736,56,GEN,RANGIA,NORTH ASSAM,true,true,false,Male,,,,,,
Satyacharan Arjya,http://myneta.info/assam2016/candidate.php?candidate_id=932,BHABANIPUR,RPI(A),0,10th Pass,1279400,0,1279400,41,GEN,BAJALI,LOWER ASSAM,false,true,false,Male,,,,,,
Satyendra Namasudra,http://myneta.info/assam2016/candidate.php?candidate_id=232,RATABARI (SC),SUCI(C),0,Graduate,4630,0,4630,1,SC,KARIMGANJ,SOUTHERN ASSAM (BARAK VALLEY),false,true,false,Male,,,,,,
Sazidul Hoque,http://myneta.info/assam2016/candidate.php?candidate_id=99,BADARPUR,IND,0,12th Pass,61500,0,61500,5,GEN,KARIMGANJ,SOUTHERN ASSAM (BARAK VALLEY),false,false,false,Male,,,,,,
Setul Chandra Namasudra,http://myneta.info/assam2016/candidate.php?candidate_id=20,RATABARI (SC),IND,0,10th Pass,239571,0,239571,1,SC,KARIMGANJ,SOUTHERN ASSAM (BARAK VALLEY),false,false,false,Male,,,,,,
Shadeed Mazumder,http://myneta.info/assam2016/candidate.php?candidate_id=634,GOALPARA EAST,AIUDF,0,12th Pass,1591000,0,1591000,37,GEN,GOALPARA,LOWER ASSAM,true,true,false,Male,,,,,,
Shafikul Hoque,http://myneta.info/assam2016/candidate.php?candidate_id=927,CHENGA,AITC,0,10th Pass,269661,0,269661,47,GEN,BARPETA,LOWER ASSAM,false,true,false,Male,,,,,,
Shamal Das,http://myneta.info/assam2016/candidate.php?candidate_id=1021,JAMUNAMUKH,IND,0,10th Pass,10804,0,10804,90,GEN,HOJAI,CENTRAL ASSAM,false,true,false,Male,,,,,,
Shankar Prasad Ray,http://myneta.info/assam2016/candidate.php?candidate_id=842,BONGAIGAON,INC,0,Post Graduate,5496365,179140,5317225,32,GEN,BOGAIGAON,LOWER ASSAM,true,true,false,Male,,,,,,
Shantana Mahato,http://myneta.info/assam2016/candidate.php?candidate_id=1042,NOWGONG,IND,0,12th Pass,44375,0,44375,86,GEN,NAGAON,CENTRAL ASSAM,false,false,false,Female,,,,,,
Shariful Islam Siddique,http://myneta.info/assam2016/candidate.php?candidate_id=762,BARHAMPUR,AIUDF,0,Graduate,4577000,1029669,3547331,87,GEN,NAGAON,CENTRAL ASSAM,true,true,false,Male,,,,,,
Sheikh Abdul Hamid,http://myneta.info/assam2016/candidate.php?candidate_id=691,BAGHBAR,AIUDF,0,Post Graduate,8614111,201480,8412631,45,GEN,BARPETA,LOWER ASSAM,true,true,false,Male,,,,,,
Sheikh Monshur Rahman,http://myneta.info/assam2016/candidate.php?candidate_id=804,BILASIPARA WEST,IND,0,Graduate,1545500,0,1545500,26,GEN,BILASIPARA,LOWER ASSAM,false,false,false,Male,,,,,,
Sheikh Shah Alam,http://myneta.info/assam2016/candidate.php?candidate_id=875,GOALPARA WEST,AIUDF,0,Graduate,5538672,0,5538672,38,GEN,GOALPARA,LOWER ASSAM,true,true,false,Male,http://myneta.info/assam2016/index.php?action=affidavitComparison&myneta_folder2=assam2011&id1=875&id2=577,5538672,1579120,3959552,251%,PAN was missing last time
Sherman Ali Ahmed,http://myneta.info/assam2016/candidate.php?candidate_id=908,BAGHBAR,INC,0,Graduate,36505342,2280500,34224842,45,GEN,BARPETA,LOWER ASSAM,true,true,false,Male,http://myneta.info/assam2016/index.php?action=affidavitComparison&myneta_folder2=assam2011&id1=908&id2=598,36505342,10858441,25646901,236%,Age Difference=3  Party in last election was AIUDF
Shiladitya Dev,http://myneta.info/assam2016/candidate.php?candidate_id=772,HOJAI,BJP,2,Graduate,15984920,100000,15884920,91,GEN,HOJAI,CENTRAL ASSAM,true,true,false,Male,,,,,,
Shiraj Hussain,http://myneta.info/assam2016/candidate.php?candidate_id=779,SALMARA SOUTH,BJP,0,12th Pass,1749000,0,1749000,22,GEN,SOUTH SALMARA,LOWER ASSAM,true,true,false,Male,,,,,,
Shri Amar Chand Jain,http://myneta.info/assam2016/candidate.php?candidate_id=112,KATIGORA,BJP,0,10th Pass,12149751,3271222,8878529,15,GEN,SILCHAR,SOUTHERN ASSAM (BARAK VALLEY),true,true,false,Male,,,,,,
Shri Arjun Ch. Das,http://myneta.info/assam2016/candidate.php?candidate_id=1088,MANGALDOI (SC),IND,0,Graduate,2769703,148651,2621052,67,SC,MANGALDOI,NORTH ASSAM,false,true,false,Male,,,,,,
Shri Bibekananda Dalai,http://myneta.info/assam2016/candidate.php?candidate_id=1076,JAGIROAD (SC),INC,0,12th Pass,13242560,1765580,11476980,79,SC,MORIGAON,CENTRAL ASSAM,true,true,false,Male,http://myneta.info/assam2016/index.php?action=affidavitComparison&myneta_folder2=assam2011&id1=1076&id2=700,13242560,6570029,6672531,102%,
Shri Dilip Das,http://myneta.info/assam2016/candidate.php?candidate_id=1077,JAGIROAD (SC),AITC,0,5th Pass,2700000,0,2700000,79,SC,MORIGAON,CENTRAL ASSAM,true,true,false,Male,,,,,,
Shri Jadumoni Patar,http://myneta.info/assam2016/candidate.php?candidate_id=747,LAHARIGHAT,Asom Gana Parishad,0,12th Pass,1336159,0,1336159,81,GEN,MORIGAON,CENTRAL ASSAM,false,false,false,Male,,,,,,
Shri Munin Mahanta,http://myneta.info/assam2016/candidate.php?candidate_id=745,MARIGAON,CPI,0,Graduate,3491000,2575000,916000,80,GEN,MORIGAON,CENTRAL ASSAM,true,true,false,Male,,,,,,
Shri Putul Das,http://myneta.info/assam2016/candidate.php?candidate_id=1075,JAGIROAD (SC),AIUDF,1,Graduate,9305400,4649887,4655513,79,SC,MORIGAON,CENTRAL ASSAM,true,true,true,Male,,,,,,
Shri Rabindra Nath Biswas,http://myneta.info/assam2016/candidate.php?candidate_id=1072,LAHARIGHAT,IND,0,12th Pass,409236,0,409236,81,GEN,MORIGAON,CENTRAL ASSAM,false,false,false,Male,,,,,,
Shri Ramen Nath,http://myneta.info/assam2016/candidate.php?candidate_id=744,MARIGAON,IND,1,10th Pass,11600000,1200000,10400000,80,GEN,MORIGAON,CENTRAL ASSAM,true,true,false,Male,,,,,,
Shri Ranjit Kumar Deka,http://myneta.info/assam2016/candidate.php?candidate_id=1071,LAHARIGHAT,IND,0,12th Pass,1220200,0,1220200,81,GEN,MORIGAON,CENTRAL ASSAM,true,true,false,Male,,,,,,
Shri Sukanta Mazumdar,http://myneta.info/assam2016/candidate.php?candidate_id=1078,JAGIROAD (SC),Bharatiya Gana Parishad,0,12th Pass,400305,68142,332163,79,SC,MORIGAON,CENTRAL ASSAM,true,true,false,Male,,,,,,
Shri Surjya Kumar Das,http://myneta.info/assam2016/candidate.php?candidate_id=1079,JAGIROAD (SC),Liberal Democratic Party,0,Graduate,20000,0,20000,79,SC,MORIGAON,CENTRAL ASSAM,true,true,false,Male,,,,,,
Shri. Shuvadip Dutta,http://myneta.info/assam2016/candidate.php?candidate_id=223,SILCHAR,IND,0,12th Pass,6039000,470000,5569000,9,GEN,SILCHAR,SOUTHERN ASSAM (BARAK VALLEY),true,true,false,Male,,,,,,
Shrikumar Dohutia,http://myneta.info/assam2016/candidate.php?candidate_id=557,SADIYA,IND,0,Post Graduate,1049640,0,1049640,126,GEN,SADIYA,UPPER ASSAM,true,true,false,Male,,,,,,
Shristi Sarma,http://myneta.info/assam2016/candidate.php?candidate_id=71,NALBARI,IND,0,12th Pass,159650786,17785363,141865423,59,GEN,NALBARI,NORTH ASSAM,true,true,false,Female,,,,,,
Sibcharan Basumatary,http://myneta.info/assam2016/candidate.php?candidate_id=858,DUDHNAI (ST),INC,0,10th Pass,5638347,553579,5084768,36,ST,GOALPARA,LOWER ASSAM,true,true,false,Male,http://myneta.info/assam2016/index.php?action=affidavitComparison&myneta_folder2=assam2011&id1=858&id2=567,5638347,594621,5043726,848%,Age Difference=1
Sibir Ahmed,http://myneta.info/assam2016/candidate.php?candidate_id=79,KARIMGANJ NORTH,IND,0,8th Pass,155500,0,155500,3,GEN,KARIMGANJ,SOUTHERN ASSAM (BARAK VALLEY),false,true,false,Male,,,,,,
Sibu Misra,http://myneta.info/assam2016/candidate.php?candidate_id=773,LUMDING,BJP,0,10th Pass,1175609,0,1175609,92,GEN,HOJAI,CENTRAL ASSAM,true,true,false,Male,,,,,,
Siddeque Ahmed,http://myneta.info/assam2016/candidate.php?candidate_id=26,KARIMGANJ SOUTH,INC,2,10th Pass,14650708,0,14650708,4,GEN,KARIMGANJ,SOUTHERN ASSAM (BARAK VALLEY),true,true,true,Male,http://myneta.info/assam2016/index.php?action=affidavitComparison&myneta_folder2=assam2011&id1=26&id2=17,14650708,8902618,5748090,65%,Age Difference=9 PAN was missing last time
Siddhartha Bhattacharya,http://myneta.info/assam2016/candidate.php?candidate_id=708,GAUHATI EAST,BJP,0,Post Graduate,33165587,3003269,30162318,53,GEN,KAMRUP METRO,LOWER ASSAM,true,true,false,Male,,,,,,
Siddique Ahmed,http://myneta.info/assam2016/candidate.php?candidate_id=748,LAHARIGHAT,AIUDF,0,10th Pass,3050057,0,3050057,81,GEN,MORIGAON,CENTRAL ASSAM,true,true,false,Male,,,,,,
Siddique Hussein,http://myneta.info/assam2016/candidate.php?candidate_id=815,BILASIPARA EAST,IND,0,5th Pass,20500,0,20500,27,GEN,BILASIPARA,LOWER ASSAM,false,false,false,Male,,,,,,
Simanta Baruah,http://myneta.info/assam2016/candidate.php?candidate_id=168,NAOBOICHA,IND,0,12th Pass,3148100,0,3148100,110,GEN,LAKHIMPUR,UPPER ASSAM,false,true,false,Male,,,,,,
Sipra Goon,http://myneta.info/assam2016/candidate.php?candidate_id=95,KARIMGANJ SOUTH,BJP,0,Graduate,999276,0,999276,4,GEN,KARIMGANJ,SOUTHERN ASSAM (BARAK VALLEY),true,true,false,Female,,,,,,
Sisir Kumar Kakati,http://myneta.info/assam2016/candidate.php?candidate_id=972,KAMALPUR,SUCI(C),0,Graduate,833698,0,833698,56,GEN,RANGIA,NORTH ASSAM,false,true,false,Male,,,,,,
Smt. Bithika Dev,http://myneta.info/assam2016/candidate.php?candidate_id=221,SILCHAR,INC,1,12th Pass,95901855,400000,95501855,9,GEN,SILCHAR,SOUTHERN ASSAM (BARAK VALLEY),true,true,false,Female,,,,,,
Smt. Mamani Das,http://myneta.info/assam2016/candidate.php?candidate_id=1080,JAGIROAD (SC),IND,0,Graduate,330925,0,330925,79,SC,MORIGAON,CENTRAL ASSAM,true,true,false,Female,,,,,,
